,activity_period,marketplace,transaction_type,asin,product_name,qty,item_weight,total_activity_weight,price_of_items_amt_vat_excl,total_price_of_items_amt_vat_excl,ship_charge_amt_vat_excl,total_ship_charge_amt_vat_excl,total_activity_value_amt_vat_excl,price_of_items_vat_rate_percent,price_of_items_vat_amt,total_price_of_items_vat_amt,ship_charge_vat_rate_percent,ship_charge_vat_amt,total_ship_charge_vat_amt,total_activity_value_vat_amt,price_of_items_amt_vat_incl,total_price_of_items_amt_vat_incl,ship_charge_amt_vat_incl,total_ship_charge_amt_vat_incl,total_activity_value_amt_vat_incl,transaction_currency_code,depature_city,departure_country,departure_post_code,arrival_city,arrival_country,arrival_post_code,sale_depart_country,sale_arrival_country,transportation_mode,delivery_conditions,taxable_jurisdiction,export_outside_eu,tax_reporting_scheme,tax_collection_responsibility
1730,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,14.99,14.99,1.0,0.0,14.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.99,14.99,1.0,0.0,14.99,EUR,Agognate,IT,28100,Völklingen,DE,66333,IT,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1731,2022-12-01,amazon.de,RETURN,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,,,,,,,,,,,,,,,,,,,HAMBURG,DE,22589,Lodzkie Voivodeship,PL,90-001,DE,DE,CONSIGNMENT_BY_POST,DAP,,,,
1732,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.6,12.6,0.0,0.0,12.6,0.19,2.39,2.39,0.19,0.0,0.0,2.39,14.99,14.99,0.0,0.0,14.99,EUR,Achim,DE,28832,Timmendorfer Strand,DE,23669,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1733,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,14.99,14.99,5.15,5.15,20.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.99,14.99,5.15,5.15,20.14,EUR,Passo Corese,IT,02032,Palaio Faliro,GR,17561,IT,GR,CONSIGNMENT_BY_POST,DAP,GREECE,NO,REGULAR,SELLER
1734,2022-12-01,amazon.de,SALE,B08L3Z9SSD,Wine Bottle Stand (Topas),1,0.04,0.04,11.76,11.76,0.0,0.0,11.76,0.19,2.23,2.23,0.19,0.0,0.0,2.23,13.99,13.99,0.0,0.0,13.99,EUR,Graben,DE,86836,Mannheim,DE,68199,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1735,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,14.99,14.99,0.0,0.0,14.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.99,14.99,0.0,0.0,14.99,EUR,Agognate,IT,28100,Mannheim,DE,68199,IT,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1736,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.6,12.6,0.0,0.0,12.6,0.19,2.39,2.39,0.19,0.0,0.0,2.39,14.99,14.99,0.0,0.0,14.99,EUR,Achim,DE,28832,Holzwickede,DE,59439,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1737,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.6,12.6,1.67,0.0,12.6,0.19,2.39,2.39,0.19,0.32,0.0,2.39,14.99,14.99,1.99,0.0,14.99,EUR,Barcelona,ES,08820,Meckenbeuren,DE,88074,ES,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1738,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.6,12.6,0.0,0.0,12.6,0.19,2.39,2.39,0.19,0.0,0.0,2.39,14.99,14.99,0.0,0.0,14.99,EUR,Barcelona,ES,08820,Nideggen,DE,52385,ES,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1739,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,14.99,14.99,2.03,2.03,17.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.99,14.99,2.03,2.03,17.02,EUR,Agognate,IT,28100,Sarentino,IT,39058,IT,IT,CONSIGNMENT_BY_POST,DAP,ITALY,NO,REGULAR,SELLER
1740,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.6,12.6,0.0,0.0,12.6,0.19,2.39,2.39,0.19,0.0,0.0,2.39,14.99,14.99,0.0,0.0,14.99,EUR,Achim,DE,28832,Wilhelmshaven,DE,26386,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1741,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.6,12.6,0.0,0.0,12.6,0.19,2.39,2.39,0.19,0.0,0.0,2.39,14.99,14.99,0.0,0.0,14.99,EUR,GERA,DE,07554,Köln,DE,50997,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1742,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.6,12.6,0.0,0.0,12.6,0.19,2.39,2.39,0.19,0.0,0.0,2.39,14.99,14.99,0.0,0.0,14.99,EUR,GERA,DE,07554,INGELHEIM,DE,55218,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1743,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.6,12.6,0.84,0.0,12.6,0.19,2.39,2.39,0.19,0.16,0.0,2.39,14.99,14.99,1.0,0.0,14.99,EUR,Oelde,DE,59302,Berlin,DE,12557,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1744,2022-12-01,amazon.de,SALE,B08L3Z9SSD,Wine Bottle Stand (Topas),1,0.04,0.04,13.99,13.99,0.8,0.0,13.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.99,13.99,0.8,0.0,13.99,EUR,San Salvo,IT,66050,Oranienburg,DE,16515,IT,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1745,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.6,12.6,1.22,0.0,12.6,0.19,2.39,2.39,0.19,0.23,0.0,2.39,14.99,14.99,1.45,0.0,14.99,EUR,Barcelona,ES,08820,Esslingen am Neckar,DE,73734,ES,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1746,2022-12-01,amazon.co.uk,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.49,12.49,2.07,2.07,14.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.49,12.49,2.07,2.07,14.56,GBP,DARTFORD,GB,DA1 5XU,WARRINGTON,GB,WA5 8WY,GB,GB,CONSIGNMENT_BY_POST,DAP,UNITED KINGDOM,NO,UK_VOEC-DOMESTIC,MARKETPLACE
1747,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.6,12.6,0.0,0.0,12.6,0.19,2.39,2.39,0.19,0.0,0.0,2.39,14.99,14.99,0.0,0.0,14.99,EUR,GERA,DE,07554,dohma,DE,01796,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1748,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.6,12.6,0.0,0.0,12.6,0.19,2.39,2.39,0.19,0.0,0.0,2.39,14.99,14.99,0.0,0.0,14.99,EUR,GERA,DE,07554,Badenweiler,DE,79410,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1749,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.6,12.6,3.35,3.35,15.95,0.19,2.39,2.39,0.19,0.64,0.64,3.03,14.99,14.99,3.99,3.99,18.98,EUR,GERA,DE,07554,Bischofswerda,DE,01877,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1750,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),2,0.04,0.08,25.2,25.2,1.34,0.0,25.2,0.19,4.78,4.78,0.19,0.26,0.0,4.78,29.98,29.98,1.6,0.0,29.98,EUR,Augny,FR,57685,Lüdenscheid,DE,58507,FR,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1751,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.6,12.6,0.0,0.0,12.6,0.19,2.39,2.39,0.19,0.0,0.0,2.39,14.99,14.99,0.0,0.0,14.99,EUR,GERA,DE,07554,Scheyern,DE,85298,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1752,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.6,12.6,0.0,0.0,12.6,0.19,2.39,2.39,0.19,0.0,0.0,2.39,14.99,14.99,0.0,0.0,14.99,EUR,Achim,DE,28832,ESSEN,DE,45141,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1753,2022-12-01,amazon.de,SALE,B08L3Z9SSD,Wine Bottle Stand (Topas),1,0.04,0.04,11.76,11.76,0.0,0.0,11.76,0.19,2.23,2.23,0.19,0.0,0.0,2.23,13.99,13.99,0.0,0.0,13.99,EUR,Graben,DE,86836,Perl,DE,66706,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1754,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.6,12.6,0.0,0.0,12.6,0.19,2.39,2.39,0.19,0.0,0.0,2.39,14.99,14.99,0.0,0.0,14.99,EUR,GERA,DE,07554,Magdeburg,DE,39116,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1755,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.6,12.6,0.0,0.0,12.6,0.19,2.39,2.39,0.19,0.0,0.0,2.39,14.99,14.99,0.0,0.0,14.99,EUR,GERA,DE,07554,Halle (saale),DE,06124,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1756,2022-12-01,amazon.de,SALE,B08L3Z9SSD,Wine Bottle Stand (Topas),1,0.04,0.04,11.76,11.76,0.0,0.0,11.76,0.19,2.23,2.23,0.19,0.0,0.0,2.23,13.99,13.99,0.0,0.0,13.99,EUR,Graben,DE,86836,Wilhelmshaven,DE,26386,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1757,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.6,12.6,0.0,0.0,12.6,0.19,2.39,2.39,0.19,0.0,0.0,2.39,14.99,14.99,0.0,0.0,14.99,EUR,Achim,DE,28832,Trierweiler,DE,54311,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1758,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.6,12.6,0.0,0.0,12.6,0.19,2.39,2.39,0.19,0.0,0.0,2.39,14.99,14.99,0.0,0.0,14.99,EUR,GERA,DE,07554,heilbad heiligenstadt,DE,37308,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1759,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.6,12.6,0.0,0.0,12.6,0.19,2.39,2.39,0.19,0.0,0.0,2.39,14.99,14.99,0.0,0.0,14.99,EUR,GERA,DE,07554,Warburg,DE,34414,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1760,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.6,12.6,0.0,0.0,12.6,0.19,2.39,2.39,0.19,0.0,0.0,2.39,14.99,14.99,0.0,0.0,14.99,EUR,GERA,DE,07554,Langensendelbach,DE,91094,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1761,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),3,0.04,0.12,37.8,37.8,0.0,0.0,37.8,0.19,7.17,7.17,0.19,0.0,0.0,7.17,44.97,44.97,0.0,0.0,44.97,EUR,Achim,DE,28832,Bomlitz,DE,29699,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1762,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.6,12.6,0.0,0.0,12.6,0.19,2.39,2.39,0.19,0.0,0.0,2.39,14.99,14.99,0.0,0.0,14.99,EUR,Achim,DE,28832,Ilsede,DE,31246,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1763,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.6,12.6,0.0,0.0,12.6,0.19,2.39,2.39,0.19,0.0,0.0,2.39,14.99,14.99,0.0,0.0,14.99,EUR,Achim,DE,28832,Aurich,DE,26607,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1764,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.6,12.6,0.0,0.0,12.6,0.19,2.39,2.39,0.19,0.0,0.0,2.39,14.99,14.99,0.0,0.0,14.99,EUR,GERA,DE,07554,achim,DE,28832,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1765,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.6,12.6,0.0,0.0,12.6,0.19,2.39,2.39,0.19,0.0,0.0,2.39,14.99,14.99,0.0,0.0,14.99,EUR,Achim,DE,28832,Kiel,DE,24114,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1766,2022-12-01,amazon.co.uk,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.49,12.49,0.0,0.0,12.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.49,12.49,0.0,0.0,12.49,GBP,DARTFORD,GB,DA1 5XU,Penzance,GB,TR20 9HD,GB,GB,CONSIGNMENT_BY_POST,DAP,UNITED KINGDOM,NO,UK_VOEC-DOMESTIC,MARKETPLACE
1767,2022-12-01,amazon.co.uk,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.49,12.49,0.0,0.0,12.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.49,12.49,0.0,0.0,12.49,GBP,DARTFORD,GB,DA1 5XU,HOOK,GB,RG29 1TJ,GB,GB,CONSIGNMENT_BY_POST,DAP,UNITED KINGDOM,NO,UK_VOEC-DOMESTIC,MARKETPLACE
1768,2022-12-01,amazon.co.uk,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.49,12.49,0.0,0.0,12.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.49,12.49,0.0,0.0,12.49,GBP,DARTFORD,GB,DA1 5XU,WARRINGTON,GB,WA5 8WY,GB,GB,CONSIGNMENT_BY_POST,DAP,UNITED KINGDOM,NO,UK_VOEC-DOMESTIC,MARKETPLACE
1769,2022-12-01,amazon.co.uk,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.49,12.49,3.74,0.0,12.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.49,12.49,3.74,0.0,12.49,GBP,DARTFORD,GB,DA1 5XU,Flackwell Heath,GB,HP10 9JX,GB,GB,CONSIGNMENT_BY_POST,DAP,UNITED KINGDOM,NO,UK_VOEC-DOMESTIC,MARKETPLACE
1770,2022-12-01,amazon.co.uk,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.49,12.49,0.0,0.0,14.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.49,12.49,0.0,0.0,14.98,GBP,DARTFORD,GB,DA1 5XU,LYMINGTON,GB,SO41 0WD,GB,GB,CONSIGNMENT_BY_POST,DAP,UNITED KINGDOM,NO,UK_VOEC-DOMESTIC,MARKETPLACE
1771,2022-12-01,amazon.co.uk,SALE,B08L3Z9SSD,Wine Bottle Stand (Topas),1,0.04,0.04,9.23,9.23,0.0,0.0,9.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.23,9.23,0.0,0.0,9.23,GBP,Graben,DE,86836,HAMPTON,GB,TW12 2UJ,DE,GB,CONSIGNMENT_BY_POST,DAP,GERMANY,YES,UK_VOEC-IMPORT,MARKETPLACE
1772,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.6,12.6,0.0,0.0,12.6,0.19,2.39,2.39,0.19,0.0,0.0,2.39,14.99,14.99,0.0,0.0,14.99,EUR,Augny,FR,57685,Münster,DE,48165,FR,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1773,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.6,12.6,0.0,0.0,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,12.6,0.0,0.0,12.6,EUR,GERA,DE,07554,Fraubrunnen,CH,3312,DE,CH,CONSIGNMENT_BY_POST,DAP,GERMANY,YES,REGULAR,SELLER
1774,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.6,12.6,0.0,0.0,12.6,0.19,2.39,2.39,0.19,0.0,0.0,2.39,14.99,14.99,0.0,0.0,14.99,EUR,GERA,DE,07554,München,DE,81927,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1775,2022-12-01,amazon.de,SALE,B08L3Z9SSD,Wine Bottle Stand (Topas),1,0.04,0.04,11.76,11.76,0.0,0.0,11.76,0.19,2.23,2.23,0.19,0.0,0.0,2.23,13.99,13.99,0.0,0.0,13.99,EUR,Graben,DE,86836,München,DE,81927,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1776,2022-12-01,amazon.de,RETURN,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,,,,,,,,,,,,,,,,,,,NETTETAL,DE,41334,Trnava,SK,92601,FR,DE,CONSIGNMENT_BY_POST,DAP,,,,
1777,2022-12-01,amazon.it,SALE,B08L3Z9SSD,Wine Bottle Stand (Topas),2,0.04,0.08,39.98,39.98,0.0,0.0,39.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.98,39.98,0.0,0.0,39.98,EUR,San Salvo,IT,66050,Massafra,IT,74016,IT,IT,CONSIGNMENT_BY_POST,DAP,ITALY,NO,REGULAR,SELLER
1778,2022-12-01,amazon.it,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,19.99,19.99,0.0,0.0,19.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.99,19.99,0.0,0.0,19.99,EUR,Passo Corese,IT,02032,Massafra,IT,74016,IT,IT,CONSIGNMENT_BY_POST,DAP,ITALY,NO,REGULAR,SELLER
1779,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.6,12.6,0.0,0.0,12.6,0.19,2.39,2.39,0.19,0.0,0.0,2.39,14.99,14.99,0.0,0.0,14.99,EUR,GERA,DE,07554,Wismar,DE,23966,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1780,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.6,12.6,0.0,0.0,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,12.6,0.0,0.0,12.6,EUR,Augny,FR,57685,Perl,DE,66706,FR,DE,CONSIGNMENT_BY_POST,DAP,FRANCE,NO,REGULAR,SELLER
1781,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.6,12.6,0.0,0.0,12.6,0.19,2.39,2.39,0.19,0.0,0.0,2.39,14.99,14.99,0.0,0.0,14.99,EUR,Achim,DE,28832,Köln,DE,51067,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1782,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.6,12.6,0.0,0.0,12.6,0.19,2.39,2.39,0.19,0.0,0.0,2.39,14.99,14.99,0.0,0.0,14.99,EUR,GERA,DE,07554,Lüdenscheid,DE,58507,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1783,2022-12-01,amazon.de,SALE,B08L3Z9SSD,Wine Bottle Stand (Topas),1,0.04,0.04,11.76,11.76,0.0,0.0,11.76,0.19,2.23,2.23,0.19,0.0,0.0,2.23,13.99,13.99,0.0,0.0,13.99,EUR,Graben,DE,86836,Warburg,DE,34414,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1784,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.6,12.6,0.0,0.0,12.6,0.19,2.39,2.39,0.19,0.0,0.0,2.39,14.99,14.99,0.0,0.0,14.99,EUR,Achim,DE,28832,Wismar,DE,23970,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1785,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.6,12.6,0.0,0.0,12.6,0.19,2.39,2.39,0.19,0.0,0.0,2.39,14.99,14.99,0.0,0.0,14.99,EUR,GERA,DE,07554,Stockach,DE,78333,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1786,2022-12-01,amazon.de,SALE,B08L3Z9SSD,Wine Bottle Stand (Topas),1,0.04,0.04,11.76,11.76,0.84,0.0,11.76,0.19,2.23,2.23,0.19,0.16,0.0,2.23,13.99,13.99,1.0,0.0,13.99,EUR,Graben,DE,86836,Diemelsee,DE,34519,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1787,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.6,12.6,0.0,0.0,12.6,0.19,2.39,2.39,0.19,0.0,0.0,2.39,14.99,14.99,0.0,0.0,14.99,EUR,Achim,DE,28832,Zickhusen,DE,19069,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1788,2022-12-01,amazon.de,SALE,B08L3Z9SSD,Wine Bottle Stand (Topas),1,0.04,0.04,11.76,11.76,0.0,0.0,11.76,0.19,2.23,2.23,0.19,0.0,0.0,2.23,13.99,13.99,0.0,0.0,13.99,EUR,Graben,DE,86836,Petershausen,DE,85238,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1789,2022-12-01,amazon.de,SALE,B08L3Z9SSD,Wine Bottle Stand (Topas),2,0.04,0.08,23.52,23.52,0.0,0.0,23.52,0.19,4.46,4.46,0.19,0.0,0.0,4.46,27.98,27.98,0.0,0.0,27.98,EUR,Graben,DE,86836,Saarbrücken,DE,66119,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1790,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.6,12.6,0.0,0.0,12.6,0.19,2.39,2.39,0.19,0.0,0.0,2.39,14.99,14.99,0.0,0.0,14.99,EUR,GERA,DE,07554,Frankfurt am Main,DE,60439,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1791,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.6,12.6,0.0,0.0,12.6,0.19,2.39,2.39,0.19,0.0,0.0,2.39,14.99,14.99,0.0,0.0,14.99,EUR,GERA,DE,07554,Neufahrn I.nb,DE,84088,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1792,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.6,12.6,0.0,0.0,12.6,0.19,2.39,2.39,0.19,0.0,0.0,2.39,14.99,14.99,0.0,0.0,14.99,EUR,GERA,DE,07554,Buchholz In Der Nordheide,DE,21244,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1793,2022-12-01,amazon.de,SALE,B08L3Z9SSD,Wine Bottle Stand (Topas),1,0.04,0.04,11.76,11.76,0.0,0.0,11.76,0.19,2.23,2.23,0.19,0.0,0.0,2.23,13.99,13.99,0.0,0.0,13.99,EUR,Graben,DE,86836,Buchholz In Der Nordheide,DE,21244,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1794,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.6,12.6,0.0,0.0,12.6,0.19,2.39,2.39,0.19,0.0,0.0,2.39,14.99,14.99,0.0,0.0,14.99,EUR,GERA,DE,07554,Moenchengladbach,DE,41239,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1795,2022-12-01,amazon.it,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,19.99,19.99,0.0,0.0,19.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.99,19.99,0.0,0.0,19.99,EUR,Agognate,IT,28100,Tovo San Giacomo,IT,17020,IT,IT,CONSIGNMENT_BY_POST,DAP,ITALY,NO,REGULAR,SELLER
1796,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.6,12.6,0.0,0.0,12.6,0.19,2.39,2.39,0.19,0.0,0.0,2.39,14.99,14.99,0.0,0.0,14.99,EUR,GERA,DE,07554,Wiesbaden,DE,65201,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1797,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.6,12.6,0.0,0.0,12.6,0.19,2.39,2.39,0.19,0.0,0.0,2.39,14.99,14.99,0.0,0.0,14.99,EUR,Achim,DE,28832,Hannover,DE,30449,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
